title,category,license,author,asset_url,github_url
Levelshot - Level Screenshots,2D Tools,MIT,jhlothamer,https://godotengine.org/asset-library/asset/4014,https://github.com/jhlothamer/godot_levelshot_addon
LH: CameraControl,3D Tools,CC-BY-SA-4.0,ljlhouben,https://godotengine.org/asset-library/asset/3507,https://github.com/ljlhouben/GodotReusableAssets
LibGDXAtlasParser,2D Tools,MIT,HarryHu,https://godotengine.org/asset-library/asset/4068,https://github.com/qq812017077/LibdgxAtlasParser
libm8gd - M8 Tracker Integration,Tools,MIT,octopod,https://godotengine.org/asset-library/asset/3665,https://github.com/octoocto/m8gd
Libsm64 Godot,Misc,MIT,Brawmario,https://godotengine.org/asset-library/asset/3653,https://github.com/Brawmario/libsm64-godot
License Me,Tools,MIT,Twister,https://godotengine.org/asset-library/asset/3485,https://github.com/CodeNameTwister/License-Me
Light Sensor 3D,3D Tools,MIT,nanodeath,https://godotengine.org/asset-library/asset/2410,https://github.com/nanodeath/godot-light-sensor
Light Tools,Tools,Unlicense,HaSa,https://godotengine.org/asset-library/asset/2247,https://github.com/HaSa1002/godot-light-tools
Light Tools,Tools,Unlicense,HaSa,https://godotengine.org/asset-library/asset/1088,https://github.com/HaSa1002/godot-light-tools
Light's Out puzzel,Demos,CC0,iSandRocks,https://godotengine.org/asset-library/asset/3226,https://github.com/isandrocks/lightsout
LightmapProbeGrid,3D Tools,MIT,SpockBauru,https://godotengine.org/asset-library/asset/2475,https://github.com/SpockBauru/LightmapProbeGrid
LightSensor3D,3D Tools,MIT,ELF32bit,https://godotengine.org/asset-library/asset/4037,https://github.com/ELF32bit/godot-light-sensor
LimboAI: Behavior Trees & State Machines (Godot 4.2),Tools,MIT,limbonaut,https://godotengine.org/asset-library/asset/2514,https://github.com/limbonaut/limboai
LimboAI: Behavior Trees & State Machines (Godot 4.3),Tools,MIT,limbonaut,https://godotengine.org/asset-library/asset/3228,https://github.com/limbonaut/limboai
LimboAI: Behavior Trees & State Machines (Godot 4.4),Tools,MIT,limbonaut,https://godotengine.org/asset-library/asset/3787,https://github.com/limbonaut/limboai
LimboConsole: in-game dev console,Tools,MIT,limbonaut,https://godotengine.org/asset-library/asset/3338,https://github.com/limbonaut/limbo_console
Limits,Scripts,MIT,neclor,https://godotengine.org/asset-library/asset/3736,https://github.com/neclor/limits-godot
Line Edit Plus,Scripts,MIT,blurymind,https://godotengine.org/asset-library/asset/85,https://github.com/blurymind/godot-lineEditPlus
Line Renderer,3D Tools,Testing,LemiSt24,https://godotengine.org/asset-library/asset/1348,https://github.com/dbp8890/line-renderer
Line Renderer,3D Tools,MIT,dbp8890,https://godotengine.org/asset-library/asset/268,https://github.com/dbp8890/line-renderer
Line Up Tool,2D Tools,MIT,kaanalpar,https://godotengine.org/asset-library/asset/3165,https://github.com/KaanAlpar/godot-plugin-course-line-up-tool
Linear Stairs Generator,Scripts,MIT,SyntheticBorealis,https://godotengine.org/asset-library/asset/1110,https://github.com/synthetic-borealis/Godot-CSGStairs
LinearAlgebra,Scripts,MIT,higgs-bosoff,https://godotengine.org/asset-library/asset/695,https://github.com/higgs-bosoff/godot-linalg
LineEdit auto-complete menu node,Misc,MIT,Lenrow,https://godotengine.org/asset-library/asset/3490,https://github.com/Lenrow/line-edit-complete-godot
LineMap2D,2D Tools,MIT,GuoXiaoYao,https://godotengine.org/asset-library/asset/3846,https://github.com/CN-GuoXiaoYao/GodotPlugin
LinePath2D,2D Tools,MIT,cloudofoz,https://godotengine.org/asset-library/asset/2630,https://github.com/cloudofoz/godot-linepath-2d
Linux Desktop Shortcut Creator,Scripts,MIT,likeich,https://godotengine.org/asset-library/asset/1035,https://github.com/likeich/Godot-Linux-Desktop-Shortcut-Creator
Little Buddy,Tools,MIT,ShadesAndGrays,https://godotengine.org/asset-library/asset/3662,https://github.com/ShadesAndGrays/little-buddy
Little Camera Preview,Tools,MIT,anthonyec,https://godotengine.org/asset-library/asset/2500,https://github.com/anthonyec/godot_little_camera_preview
LiveDebugger,Tools,MIT,Folta,https://godotengine.org/asset-library/asset/3135,https://github.com/folt-a/godot-live-debugger
Load Level From Txt File Demo (with Video),Demos,MIT,ThinkWithGames,https://godotengine.org/asset-library/asset/3006,https://github.com/Goldenlion5648/LoadLevelsFromFileDemo
Loading with Threads Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2782,https://github.com/godotengine/godot-demo-projects
Local Asset browser,Tools,GPLv3,kaifungamedev,https://godotengine.org/asset-library/asset/3087,https://github.com/Kaifungamedev/godot_local_assets_browser
Local Backup,Tools,MIT,mashumafi,https://godotengine.org/asset-library/asset/1361,https://github.com/mashumafi/godot-local-backup
Local Game Save,Demos,MIT,thiagobruno,https://godotengine.org/asset-library/asset/571,https://github.com/thiagobruno/godot_savelocal
Local Storage,Tools,MIT,Hwosch,https://godotengine.org/asset-library/asset/4073,https://github.com/Desssuka/LocalStoragePlugin
Localization Editor,Tools,MIT,VP-GAMES,https://godotengine.org/asset-library/asset/773,https://github.com/VP-GAMES/LocalizationEditor
Localization Editor (CSV Translation files tool),Tools,MIT,dannygaray60,https://godotengine.org/asset-library/asset/1555,https://github.com/dannygaray60/localization-editor-g3
Localization Editor (G4),Tools,MIT,VP-GAMES,https://godotengine.org/asset-library/asset/1199,https://github.com/VP-GAMES/LocalizationEditor
LocalTime,Scripts,CC0,nekofleet,https://godotengine.org/asset-library/asset/1901,https://github.com/nekofleet/local-time
"Locker - Saver, loader and storage manager",Tools,MIT,nadjiel,https://godotengine.org/asset-library/asset/3765,https://github.com/locker-godot/locker
Log - A logging plugin for Godot,Tools,MIT,albinaask,https://godotengine.org/asset-library/asset/2381,https://github.com/albinaask/Log
"Log.gd, a GDScript pretty-printer",Tools,MIT,russmatney,https://godotengine.org/asset-library/asset/2696,https://github.com/russmatney/log.gd
Logger,Scripts,MIT,Akien,https://godotengine.org/asset-library/asset/2,https://github.com/godotengine/godot
Logger,Tools,MIT,ApolloX,https://godotengine.org/asset-library/asset/1042,https://github.com/Beanzilla/Logger
Loggot,Scripts,Testing,erasor,https://godotengine.org/asset-library/asset/1405,https://github.com/fcazalet/loggot
Logistic Map Plot Demo,Demos,MIT,meloonics,https://godotengine.org/asset-library/asset/737,https://github.com/meloonics/Logistic-Map
Lootfabriq export downloader,Tools,Apache-2.0,lootfabriq,https://godotengine.org/asset-library/asset/3393,https://github.com/lootfabriq/godot-plugin
Lootie,Tools,MIT,ninetailsrabbit,https://godotengine.org/asset-library/asset/2923,https://github.com/ninetailsrabbit/Lootie
LPC Character Spritesheet Plugin,2D Tools,MIT,DrJamgo,https://godotengine.org/asset-library/asset/1673,https://github.com/DrJamgo/Godot_LPC_Spritesheet_Gen
LPCAnimatedSprite2D,Tools,MIT,alextrevisan,https://godotengine.org/asset-library/asset/2212,https://github.com/alextrevisan/LPCAnimatedSprite2D
Lua GDExtension,Scripts,MIT,gilzoide,https://godotengine.org/asset-library/asset/2330,https://github.com/gilzoide/lua-gdextension
Lua PluginScript (Godot 3.X),Misc,MIT,gilzoide,https://godotengine.org/asset-library/asset/1078,https://github.com/gilzoide/godot-lua-pluginscript
LuaAPI 4.0.x,Scripts,MIT,Trey2k,https://godotengine.org/asset-library/asset/1785,https://github.com/WeaselGames/godot_luaAPI
LuaAPI 4.1.x,Scripts,MIT,Trey2k,https://godotengine.org/asset-library/asset/1971,https://github.com/WeaselGames/godot_luaAPI
LuaAPI 4.2.x,Scripts,MIT,Trey2k,https://godotengine.org/asset-library/asset/2389,https://github.com/WeaselGames/godot_luaAPI
LuaAPI-LuaJIT 4.0.x,Scripts,MIT,Trey2k,https://godotengine.org/asset-library/asset/1915,https://github.com/WeaselGames/godot_luaAPI
LuaAPI-LuaJIT 4.1.x,Scripts,MIT,Trey2k,https://godotengine.org/asset-library/asset/1970,https://github.com/WeaselGames/godot_luaAPI
LuaAPI-LuaJIT 4.2.x,Scripts,MIT,Trey2k,https://godotengine.org/asset-library/asset/2388,https://github.com/WeaselGames/godot_luaAPI
M Terrain plugin,3D Tools,MIT,mohsenph69,https://godotengine.org/asset-library/asset/2097,https://github.com/mohsenph69/Godot-MTerrain-plugin
Maaack's Credits Scene,Scripts,MIT,Maaack,https://godotengine.org/asset-library/asset/2932,https://github.com/Maaack/Godot-Credits-Scene
Maaack's Game Template,Templates,MIT,Maaack,https://godotengine.org/asset-library/asset/2703,https://github.com/Maaack/Godot-Game-Template
Maaack's Game Template - Plugin,Scripts,MIT,Maaack,https://godotengine.org/asset-library/asset/2709,https://github.com/Maaack/Godot-Game-Template
Maaack's GWJ Template - Plugin,Scripts,MIT,Maaack,https://godotengine.org/asset-library/asset/2948,https://github.com/Maaack/Godot-Game-Template
Maaack's Input Remapping,Scripts,MIT,Maaack,https://godotengine.org/asset-library/asset/4051,https://github.com/Maaack/Godot-Input-Remapping
Maaack's Menus Template,Templates,MIT,Maaack,https://godotengine.org/asset-library/asset/3790,https://github.com/Maaack/Godot-Menus-Template
Maaack's Menus Template - Plugin,Scripts,MIT,Maaack,https://godotengine.org/asset-library/asset/2899,https://github.com/Maaack/Godot-Menus-Template
Maaack's Music Controller,Scripts,MIT,Maaack,https://godotengine.org/asset-library/asset/2898,https://github.com/Maaack/Godot-Music-Controller
Maaack's Options Menus,Scripts,MIT,Maaack,https://godotengine.org/asset-library/asset/3058,https://github.com/Maaack/Godot-Options-Menus
Maaack's Scene Loader,Scripts,MIT,Maaack,https://godotengine.org/asset-library/asset/2896,https://github.com/Maaack/Godot-Scene-Loader
Maaack's UI Sound Controller,Scripts,MIT,Maaack,https://godotengine.org/asset-library/asset/2897,https://github.com/Maaack/Godot-UI-Sound-Controller
MadTalk - Dialog System,Tools,MIT,fbcosentino,https://godotengine.org/asset-library/asset/3968,https://github.com/fbcosentino/godot-madtalk
MAdvanced Vehicle Controller,Templates,MIT,Millu30,https://godotengine.org/asset-library/asset/3697,https://github.com/Dente222/MAdvanced-Vehicle-Controller
MagicaVoxel Importer,3D Tools,MIT,Scayze,https://godotengine.org/asset-library/asset/77,https://github.com/scayze/MagicaVoxel-Importer
MagicaVoxel Importer,3D Tools,MIT,Scayze,https://godotengine.org/asset-library/asset/162,https://github.com/scayze/MagicaVoxel-Importer
MagicaVoxel Importer with Extensions,3D Tools,MIT,CloneDeath,https://godotengine.org/asset-library/asset/341,https://github.com/CloneDeath/MagicaVoxel-Importer-with-Extensions
MagicaVoxel importer with extensions++,3D Tools,MIT,violgamba,https://godotengine.org/asset-library/asset/1580,https://github.com/jon-heard/godot-MagicaVoxel-Importer-with-Extensions
MagicaVoxel importer with extensions++,3D Tools,MIT,violgamba,https://godotengine.org/asset-library/asset/1587,https://github.com/jon-heard/godot-MagicaVoxel-Importer-with-Extensions
Managed Memory Monitor,Tools,MIT,PumpkinPaul,https://godotengine.org/asset-library/asset/2239,https://github.com/PumpkinPaul/godot-managed-memory-monitor
MapCamera2D,Scripts,MIT,Julian-Vos,https://godotengine.org/asset-library/asset/2825,https://github.com/Julian-Vos/godot-scripts
MapCamera2D,Scripts,MIT,Julian-Vos,https://godotengine.org/asset-library/asset/2826,https://github.com/Julian-Vos/godot-scripts
MapTileProvider,2D Tools,MIT,meenky,https://godotengine.org/asset-library/asset/2987,https://github.com/AngryMeenky/MapTileProvider
Marching Cubes,Demos,MIT,gdarielsl,https://godotengine.org/asset-library/asset/3597,https://github.com/gharielsl/godot-marching-cubes
"MariaDB Connector (SQL, DB)",Misc,MIT,SIgrud,https://godotengine.org/asset-library/asset/3848,https://github.com/sigrudds1/Godot-MariaDB-Connector-Plugin
Markdown Book,Tools,MPL-2.0,phnix-dev,https://godotengine.org/asset-library/asset/3009,https://github.com/phnix-dev/markdown-book
MarkdownLabel,2D Tools,MIT,daenvil,https://godotengine.org/asset-library/asset/2302,https://github.com/daenvil/MarkdownLabel
Markov Machine,Tools,AGPLv3,birdt_,https://godotengine.org/asset-library/asset/3558,https://github.com/BirDt/markov-machine
Marquee Label Control,2D Tools,MIT,markeel,https://godotengine.org/asset-library/asset/2527,https://github.com/markeel/godot-marquee
Mastodon Viewer,Tools,MIT,nokorpo,https://godotengine.org/asset-library/asset/3565,https://github.com/Nokorpo/mastodon-viewer-godot
MatCap,Shaders,MIT,arthuralk,https://godotengine.org/asset-library/asset/51,https://github.com/Arthuralk/MatCap
MatCap Plugin,Materials,MIT,SIsilicon,https://godotengine.org/asset-library/asset/712,https://github.com/SIsilicon/Godot-MatCap-Plugin
Match Maker Demo Project,Templates,MIT,Sakul Flee,https://godotengine.org/asset-library/asset/2399,https://github.com/SakulFlee/Godot-WebRTC-Match-Maker
Match Maker for Godot,Misc,MIT,Sakul Flee,https://godotengine.org/asset-library/asset/2398,https://github.com/SakulFlee/Godot-WebRTC-Match-Maker
Match3 Board,2D Tools,MIT,ninetailsrabbit,https://godotengine.org/asset-library/asset/3405,https://github.com/ninetailsrabbit/match3-board
Match3 Game Template,Templates,MIT,makifdb,https://godotengine.org/asset-library/asset/1099,https://github.com/makifdb/godot-match3-template
Material Design Icons for Godot (Deprecated),2D Tools,MIT,Jebedaia,https://godotengine.org/asset-library/asset/2057,https://github.com/rakugoteam/Godot-Material-Icons
Material Editor,3D Tools,Apache-2.0,display,https://godotengine.org/asset-library/asset/2686,https://github.com/diklor/material_editor
Material Icons for Godot,Tools,MIT,Jebedaia,https://godotengine.org/asset-library/asset/1041,https://github.com/rakugoteam/Godot-Material-Icons
Material Maker,3D Tools,MIT,RodZilla,https://godotengine.org/asset-library/asset/267,https://github.com/RodZill4/godot-procedural-textures
Material Testers Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2742,https://github.com/godotengine/godot-demo-projects
Material Viewer,3D Tools,MIT,3Dvachevsky,https://godotengine.org/asset-library/asset/3264,https://github.com/3Dvachevsky/MaterialViewer
Math Extensions,Scripts,Unlicense,AdamActual,https://godotengine.org/asset-library/asset/1549,https://github.com/adamscoble/godot-math-extensions
Matrix Transform Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/584,https://github.com/godotengine/godot-demo-projects
Matrix Transform Demo,Demos,MIT,Godot Engine,https://godotengine.org/asset-library/asset/2787,https://github.com/godotengine/godot-demo-projects
MatrixCalc,Tools,MIT,SleeeepyZhou,https://godotengine.org/asset-library/asset/3567,https://github.com/SleeeepyZhou/MatrixCalc
Matrixs,Tools,MIT,NotLord,https://godotengine.org/asset-library/asset/3258,https://github.com/nOTbestLord/Matrixs
MattohaLobbySystem,Misc,GPLv3,Zer0xTJ,https://godotengine.org/asset-library/asset/2981,https://github.com/Zer0xTJ/GodotMattohaLobbySystem
Max Size Container,2D Tools,MIT,MattUV,https://godotengine.org/asset-library/asset/1210,https://github.com/MattUV/godot-MaxSizeContainer
MaxGizmos,3D Tools,MIT,Maximon9,https://godotengine.org/asset-library/asset/3775,https://github.com/Maximon9/maxgizmos
Maze Generator,Templates,MIT,DeybisMelendez,https://godotengine.org/asset-library/asset/387,https://github.com/DeybisMelendez/maze-generator-godot
Maze Generator,Tools,MIT,jvcoutinho,https://godotengine.org/asset-library/asset/486,https://github.com/jvcoutinho/Maze-Generator
"Maze Generator (No Loops, with YT Video)",Demos,MIT,ThinkWithGames,https://godotengine.org/asset-library/asset/2199,https://github.com/Goldenlion5648/GodotMazeGenerationVisualizer
Maze Node,3D Tools,MIT,atrus,https://godotengine.org/asset-library/asset/3038,https://github.com/atrus6/timchi_maze_generation
Measuring Tape (2D and 3D),Tools,MIT,aaronfranke,https://godotengine.org/asset-library/asset/818,https://github.com/aaronfranke/godot-measuring-tape
Melvin's Toon Shader System (C# with .net 7),Shaders,MIT,Melvin8D,https://godotengine.org/asset-library/asset/1651,https://github.com/Melvin8D/MelvinsGodotToonShader
Menu Transition System,Misc,MIT,Miky,https://godotengine.org/asset-library/asset/3268,https://github.com/MikyGus/GodotAddonMenuSystem
MenuButton Populator,Scripts,GPLv3,Toorah,https://godotengine.org/asset-library/asset/2457,https://github.com/Toorah/Godot_MenuButtonPopulator
Menus Plugin,Tools,MIT,BigDC,https://godotengine.org/asset-library/asset/1318,https://github.com/BigDC/Images
Mesh Slicing,3D Tools,MIT,timo5034,https://godotengine.org/asset-library/asset/2600,https://github.com/media/timo-eberl
